Name / Description,Rating,"<img src=""https://s5.postimg.cc/gn6oq7t3b/g_cont.png"" width=""20"" height=""20"" title=""Game Tutorial Relates to!"">",Src / Author
"[tut_desc name=""How to swap Valve or Gearbox Hands (Easy and Fast)"" desc=""How to swap Valve or Gearbox Hands (Easy and Fast)"" link=""https://gamebanana.com/tuts/12056"" /]","[kkratings id=""249228""]",[HL],"[author name=""Mr. Crowbar"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""Some Tips in making models using Trinity Render"" desc=""Useful Tips when Compiling a Vee Model on a Trinity Render Engine"" link=""https://gamebanana.com/tuts/11401"" /]","[kkratings id=""249229""]",[HL],"[author name=""bobito pawner"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""Switching hands (right-left)"" desc=""Switching hands (right-left)"" link=""https://gamebanana.com/tuts/7571"" /]","[kkratings id=""249230""]",[HL],"[author name=""Soviet Inc."" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""Skinning Basics"" desc=""Welcome to my tutorial on the basics for learning to skin for a HL1 game."" link=""https://gamebanana.com/tuts/6647"" /]","[kkratings id=""249231""]",[HL],"[author name=""Dynamic Customs Inc."" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""Reflection effect for Half-Life 1"" desc=""This trick can either be very hard or very easy, depending the model."" link=""https://gamebanana.com/tuts/4253"" /]","[kkratings id=""249232""]",[HL],"[author name=""DR_FUZZY"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""some QC scripting"" desc=""many peaple know about the qc file but does not know how to edit a model through it."" link=""https://gamebanana.com/tuts/12638"" /]","[kkratings id=""249233""]",[CS],"[author name=""man_s_our"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""How to port weapons models from cs:go to cs 1.6"" desc=""How to port weapons models from cs:go to cs 1.6"" link=""https://gamebanana.com/tuts/12628"" /]","[kkratings id=""249234""]",[CS],"[author name=""Sowa Games"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""Fixing \'flat shade\' bug"" desc=""Fixing \'flat shade\' bug"" link=""https://gamebanana.com/tuts/12559"" /]","[kkratings id=""249235""]",[CS],"[author name=""Classy"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""Decompile a Goldsrc .MDL file without UV shifts"" desc="" finally discovered the way to decompile any goldsrc model while keeping the UVs 100% stable!"" link=""https://gamebanana.com/tuts/12475"" /]","[kkratings id=""249236""]",[CS],"[author name=""CS Pro"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""How to easily optimize your model with a blender"" desc=""How to easily optimize your model with a blender"" link=""https://youtu.be/emMPEb4zVa8"" /]","[kkratings id=""249237""]",[CS],"[author name=""How to easily optimize your model with a blender"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png"" /]"
"[tut_desc name=""Fix freeze ported animations with fragMOTION"" desc=""Fix freeze ported animations with fragMOTION"" link=""https://gamebanana.com/tuts/12314"" /]","[kkratings id=""249238""]",[CS],"[author name=""Captiva"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""Port arms models from cs:go to cs 1.6"" desc=""Port arms models from cs:go to cs 1.6"" link=""https://gamebanana.com/tuts/12303"" /]","[kkratings id=""249239""]",[CS],"[author name=""Sowa Games"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""Rigging player models for cs 1.6 in blender"" desc=""Rigging player models for cs 1.6 in blender"" link=""https://gamebanana.com/tuts/12289"" /]","[kkratings id=""249240""]",[CS],"[author name=""Sowa Games"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""Porting prop models from cs:go map to map cs 1.6"" desc=""Porting prop models from cs:go map to map cs 1.6"" link=""https://gamebanana.com/tuts/12288"" /]","[kkratings id=""249241""]",[CS],"[author name=""Sowa Games"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""Mirror a weapon with Milkshape3D"" desc=""Mirror a weapon with Milkshape3D"" link=""https://gamebanana.com/tuts/12217"" download_link=""http://files.gamebanana.com/bitpit/flip_with_ms3d.rar"" /]","[kkratings id=""249242""]",[CS],"[author name=""Captiva"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""Dead Frames Removal"" desc=""Dead Frames Removal"" link=""https://gamebanana.com/tuts/12209"" /]","[kkratings id=""249243""]",[CS],"[author name=""CS PRO"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""Creating models of skins from cs go in quality HD"" desc=""Creating models of skins from cs go in quality HD"" link=""https://gamebanana.com/tuts/12193"" /]","[kkratings id=""249244""]",[CS],"[author name=""Sowa Games"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""Back to Idle | How to Fix"" desc=""Back to Idle | How to Fix"" link=""https://gamebanana.com/tuts/12119"" /]","[kkratings id=""249245""]",[CS],"[author name=""Viper1337"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""Weapons Chrome Effect | How to"" desc=""Weapons Chrome Effect | How to"" link=""https://gamebanana.com/tuts/12069"" /]","[kkratings id=""249246""]",[CS],"[author name=""Viper1337"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""Weapons Screen Bug | How to Fix"" desc=""Weapons Screen Bug | How to Fix"" link=""https://gamebanana.com/tuts/12067"" /]","[kkratings id=""249247""]",[CS],"[author name=""Viper1337"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""Setting up 3Ds Max 9"" desc=""This tutorial will show beginner modelers how to set up 3Ds Max 9 for essentially any GoldSRC game."" link=""https://gamebanana.com/tuts/12062"" /]","[kkratings id=""249248""]",[CS],"[author name=""Admer456"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""Rig Weapons On CS 1.6 hands (Portuguese)"" desc=""Sorry ... but it\'s in portuguese .. but follow the steps you should be fine .."" link=""https://gamebanana.com/tuts/11914"" /]","[kkratings id=""249249""]",[CS],"[author name=""CS PRO"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""Animating in Milkshape 3D"" desc=""I\'ve decided to release some tips for some of you who still animate using Milkshape 3D. "" link=""https://gamebanana.com/tuts/11910"" download_link=""http://files.gamebanana.com/bitpit/sample_animations.zip"" /]","[kkratings id=""249250""]",[CS],"[author name=""Bobito Pawner"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""Making the most out of models in GoldSrc"" desc=""Getting the most out of models in GoldSrc"" link=""https://gamebanana.com/tuts/11886"" /]","[kkratings id=""249251""]",[CS],"[author name=""Glock18"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""Milkshape UV Mapping tutorial"" desc=""Milkshape UV Mapping tutorial"" link=""https://gamebanana.com/tuts/11798"" /]","[kkratings id=""249252""]",[CS],"[author name=""schiff."" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""How to split a mesh up to ease compiling"" desc=""How to split a mesh up to ease compiling"" link=""https://gamebanana.com/tuts/11185"" /]","[kkratings id=""249253""]",,"[author name=""natko"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""How to compile static models made in Blender"" desc=""In this tutorial you will ONLY learn how to compile your models made in Blender and AND NOT HOW TO MAKE THEM."" link=""https://gamebanana.com/tuts/11133"" /]","[kkratings id=""249254""]",[CS],"[author name=""Takatalvi"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""How to make p_, w_ models + other stuff"" desc=""How to make p_, w_ models + other stuff"" link=""https://gamebanana.com/tuts/11066"" /]","[kkratings id=""249255""]",[CS],"[author name=""Thrashstalker"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""How to convert CS:S skins to CS 1.6"" desc=""People, I recommend you stick with 1.6/CZ skins as it will eat up your FPS if you have CS:S skins replacing all your weapons."" link=""https://gamebanana.com/tuts/11065"" /]","[kkratings id=""249256""]",[CS],"[author name=""natko"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""How to rig sleeves on hands"" desc=""How to rig sleeves on hands"" link=""https://gamebanana.com/tuts/11048"" /]","[kkratings id=""249257""]",[CS],"[author name=""natko"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""Making P Models with MS3D"" desc=""Making P Models with MS3D"" link=""https://gamebanana.com/tuts/11024"" /]","[kkratings id=""249258""]",[CS],"[author name=""natko"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""Animating Walk"" desc=""Here is a new tutorial for MilkShape 3D! This time, animating a model so it will reproduce the walk animation. "" link=""https://gamebanana.com/tuts/11022"" download_link=""http://files.gamebanana.com/bitpit/walk_by_kfu.rar"" /]","[kkratings id=""249259""]",[CS],"[author name=""natko"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""Easiest Way in the World to Reorigin Models"" desc=""Easiest Way in the World to Reorigin Models"" link=""https://web.archive.org/web/20050310062513/http://homepage.ntlworld.com:80/scitzo/hlmvtut.htm"" /]","[kkratings id=""249260""]",[CS],"[author name=""MaRzY"" alt=""generic"" img=""https://s5.postimg.cc/oq1vjltkz/generic_author.png"" /]"
"[tut_desc name=""Creating a working CS model using Milkshape 3D"" desc=""Creating a working CS model using Milkshape 3D"" link=""https://gamebanana.com/tuts/11015"" download_link=""http://files.gamebanana.com/gamefiles/csgirl_tutorial_2.zip"" /]","[kkratings id=""249261""]",[CS],"[author name=""natko"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""Milkshape 3D: Make phong"" desc=""Screenshot say it all, sorry doesn\'t have video"" link=""https://gamebanana.com/tuts/10823"" /]","[kkratings id=""249262""]",[CS],"[author name=""Morkolt"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""Edit qc attachments: muzzleflash, shell eject"" desc=""Edit qc attachments: muzzleflash, shell eject"" link=""https://gamebanana.com/tuts/10657"" /]","[kkratings id=""249263""]",[CS],"[author name=""Tatwaffe"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""Counter-strike 1.6 how to edit animations."" desc=""This is the best tutorial for learning animations, in 9 simple steps."" link=""https://gamebanana.com/tuts/10642"" /]","[kkratings id=""249264""]",[CS],"[author name=""SerGio"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""How To Decompile on GoldSCR"" desc=""Hello, This is my tutorial for decompile a model in cs 1.6.. You See Help in Pictures."" link=""https://gamebanana.com/tuts/10547"" /]","[kkratings id=""249265""]",[CS],"[author name=""Mak3ttaja"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""Counter-Strike: 1.6 Glove Installation"" desc=""Counter-Strike: 1.6 Glove Installation"" link=""https://gamebanana.com/tuts/10514"" /]","[kkratings id=""249266""]",[CS],"[author name=""natko"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""CS/CZ Skin Installing!"" desc=""CS/CZ Skin Installing!"" link=""https://gamebanana.com/tuts/10511"" /]","[kkratings id=""249267""]",[CS],"[author name=""natko"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""How to port GTA mods to CS"" desc=""How to port GTA mods to CS"" link=""https://gamebanana.com/tuts/10420"" /]","[kkratings id=""249268""]",[CS],"[author name=""NuNz"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""How to make player models for any goldsource game"" desc=""How to make player models for any goldsource game"" link=""https://gamebanana.com/tuts/10444"" /]","[kkratings id=""249269""]",[CSCZ],"[author name=""Crash"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""How to make world models for any goldsource game"" desc=""How to make world models for any goldsource game"" link=""https://gamebanana.com/tuts/10428"" /]","[kkratings id=""249270""]",[CSCZ],"[author name=""Crash"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""vertices problems"" desc=""vertices problems"" link=""https://gamebanana.com/tuts/10111"" /]","[kkratings id=""249271""]",[CSCZ],"[author name=""NoobandEasy"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""How to easily change a weapon\'s origin in Cz/Cs"" desc=""How to easily change a weapon\'s origin in Cz/Cs"" link=""https://gamebanana.com/tuts/9929"" /]","[kkratings id=""249272""]",[CSCZ],"[author name=""NormanShaqir"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""Changing Origins"" desc=""Changing Origins"" link=""https://gamebanana.com/tuts/5416"" /]","[kkratings id=""249273""]",[CSCZ],"[author name=""Pr0ph3cy"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""Easy way to install skins"" desc=""Easy way to install skins"" link=""https://gamebanana.com/tuts/4456"" /]","[kkratings id=""249274""]",[CSCZ],"[author name=""Zoe101"" alt=""gamebanana"" img=""https://s5.postimg.cc/daa8em6fr/gamebanana_author.png"" /]"
"[tut_desc name=""303 - 3D Studio Max"" desc=""3D Studio Max"" link=""http://the303.org/tutorials/gold_mdl_3ds.htm"" /]","[kkratings id=""249275""]",[HL],"[author name=""TheCorp303"" alt=""303"" img=""https://s5.postimg.cc/h73wmuegz/303_mini.png"" /]"
"[tut_desc name=""303 - Blender"" desc=""Blender"" link=""http://the303.org/tutorials/gold_mdl_blend.htm"" /]","[kkratings id=""249276""]",[HL],"[author name=""TheCorp303"" alt=""303"" img=""https://s5.postimg.cc/h73wmuegz/303_mini.png"" /]"
"[tut_desc name=""303 - kHED"" desc=""kHED"" link=""http://the303.org/tutorials/gold_mdl_khed.htm"" /]","[kkratings id=""249277""]",[HL],"[author name=""TheCorp303"" alt=""303"" img=""https://s5.postimg.cc/h73wmuegz/303_mini.png"" /]"
"[tut_desc name=""303 - fragMOTION"" desc=""fragMOTION"" link=""http://the303.org/tutorials/gold_mdl_frag.htm"" /]","[kkratings id=""249278""]",[HL],"[author name=""TheCorp303"" alt=""303"" img=""https://s5.postimg.cc/h73wmuegz/303_mini.png"" /]"
"[tut_desc name=""303 - Maya"" desc=""Maya"" link=""http://the303.org/tutorials/gold_mdl_maya.htm"" /]","[kkratings id=""249279""]",[HL],"[author name=""TheCorp303"" alt=""303"" img=""https://s5.postimg.cc/h73wmuegz/303_mini.png"" /]"
"[tut_desc name=""303 - MilkShape3D"" desc=""MilkShape3D"" link=""http://the303.org/tutorials/gold_mdl_milk.htm"" /]","[kkratings id=""249280""]",[HL],"[author name=""TheCorp303"" alt=""303"" img=""https://s5.postimg.cc/h73wmuegz/303_mini.png"" /]"
"[tut_desc name=""Sven Co-op Fullbright Model Textures Tutorial"" desc=""Sven Co-op models supports a texture QC flag called 'fullbright' which basically means the texture will be drawn at full brightness at all times."" link=""http://the303.org/tutorials/sven_fullbright.htm"" /]","[kkratings id=""249281""]","<img class=""alignleft"" id=""tut_game_result"" alt=""Game"" src=""https://s5.postimg.cc/9xfocx7b7/unknown.png"" width=""22"" height=""22"">","[author name=""TheCorp303"" alt=""303"" img=""https://s5.postimg.cc/h73wmuegz/303_mini.png"" /]"
"[tut_desc name=""GoldSource Model Compile Command Glossary"" desc=""This is the GoldSrc QC compile commands glossary. It is important to note that any of the commands must not be capitalized or you will get compile errors. "" link=""http://the303.org/tutorials/gold_qc.htm"" /]","[kkratings id=""249282""]",[HL],"[author name=""TheCorp303"" alt=""303"" img=""https://s5.postimg.cc/h73wmuegz/303_mini.png"" /]"
